article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
739693001,739693,320,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17848
739702001,739702,13503,297,79,11,1010012,18,51,24,3,3,4,12,7922,122,6,3,4,0,79,17,1017,18,24676
739702003,739702,13503,297,79,11,1010012,18,21,28,3,3,8,17,7922,122,6,3,4,0,79,17,1017,18,24676
739705001,739705,14559,255,105,7,1010015,23,73,5,4,1,2,2,8748,228,7,2,4,0,47,54,1005,6,38205
739705002,739705,14559,255,105,7,1010015,23,32,30,5,0,3,11,8748,228,7,2,4,0,47,54,1005,6,38205
739705003,739705,14559,255,105,7,1010015,23,83,12,7,4,19,5,8748,228,7,2,4,0,47,54,1005,6,38205
739705004,739705,14559,255,105,7,1010015,23,10,47,3,3,9,16,8748,228,7,2,4,0,47,54,1005,6,38205
739716001,739716,26325,297,79,11,1010004,4,42,42,7,4,18,13,3709,142,1,7,1,2,62,47,1017,18,24646
739732001,739732,31177,275,90,6,1010015,23,9,1,4,1,5,1,1422,176,0,6,1,2,15,44,1012,12,16895
739767001,739767,21187,94,94,12,1010005,5,73,5,4,1,2,2,4211,102,8,1,4,0,42,19,1020,10,40315
739767002,739767,21187,94,94,12,1010005,5,7,17,1,2,2,2,4211,102,8,1,4,0,42,19,1020,10,40315
739802001,739802,23204,273,61,6,1010023,7,73,5,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802002,739802,23205,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802005,739802,23204,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802006,739802,23204,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802009,739802,23204,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802011,739802,23204,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802017,739802,23204,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802019,739802,23204,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802020,739802,23204,273,61,6,1010023,7,9,1,4,1,5,1,7917,110,6,3,4,0,76,22,1016,17,17938
739802021,739802,23204,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802022,739802,23204,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802023,739802,23205,273,61,6,1010023,7,73,5,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802025,739802,23204,273,61,6,1010023,7,73,5,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802027,739802,23205,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802029,739802,23205,273,61,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802030,739802,23205,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802031,739802,23205,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802032,739802,23205,273,61,6,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,17938
739802033,739802,23205,273,61,6,1010023,7,7,17,2,5,12,6,7917,110,6,3,4,0,76,22,1016,17,17938
739810001,739810,43497,272,112,6,1010016,25,92,15,2,5,20,7,6545,9,5,0,4,0,41,0,1005,6,40940
739810002,739810,43497,272,112,6,1010016,25,73,5,4,1,2,2,6545,9,5,0,4,0,41,0,1005,6,40940
739811001,739811,37044,272,112,6,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,34754
739819001,739819,33491,265,32,5,1010016,25,43,11,7,4,18,13,1666,81,0,6,1,2,11,52,1005,6,16709
739819002,739819,33504,265,32,5,1010016,25,9,1,4,1,5,1,1666,81,0,6,1,2,11,52,1005,6,16709
739819009,739819,33504,265,32,5,1010006,8,73,5,4,1,2,2,1666,81,0,6,1,2,11,52,1005,6,16709
739819010,739819,33504,265,32,5,1010016,25,52,40,7,4,4,12,1666,81,0,6,1,2,11,52,1005,6,16709
739820001,739820,15144,274,87,6,1010014,22,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,32796
739820003,739820,15144,274,87,6,1010014,22,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,32796
739820004,739820,15144,274,87,6,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,32796
739820005,739820,15144,274,87,6,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,32796
739821001,739821,18220,255,105,7,1010001,0,72,2,5,0,7,14,7648,97,6,3,4,0,46,21,1005,6,38046
739821002,739821,18220,255,105,7,1010008,10,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38046
739821003,739821,18220,255,105,7,1010014,22,21,28,3,3,8,17,7648,97,6,3,4,0,46,21,1005,6,38046
739821004,739821,18220,255,105,7,1010017,26,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38046
739821005,739821,18220,255,105,7,1010014,22,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38046
739821006,739821,18220,255,105,7,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,38046
739821007,739821,18220,255,105,7,1010008,10,22,48,7,4,8,17,7648,97,6,3,4,0,46,21,1005,6,38046
739821008,739821,18220,255,105,7,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,38046
739821009,739821,18220,255,105,7,1010001,0,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38046
739821010,739821,18220,255,105,7,1010001,0,93,6,4,1,19,5,7648,97,6,3,4,0,46,21,1005,6,38046
739821011,739821,18220,255,105,7,1010001,0,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38046
739822001,739822,36683,255,105,7,1010015,23,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,38073
739822002,739822,36683,255,105,7,1010015,23,71,20,1,2,2,2,7648,97,6,3,4,0,46,21,1005,6,38073
739822003,739822,36683,255,105,7,1010015,23,72,2,5,0,7,14,7648,97,6,3,4,0,46,21,1005,6,38073
739822004,739822,36683,255,105,7,1010015,23,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38073
739822005,739822,36683,255,105,7,1010015,23,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38073
739822006,739822,36683,255,105,7,1010015,23,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38073
739822022,739822,36683,255,105,7,1010015,23,93,6,4,1,19,5,7648,97,6,3,4,0,46,21,1005,6,38073
739822023,739822,36683,255,105,7,1010015,23,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,38073
739823001,739823,41668,253,121,7,1010001,0,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,42175
739823002,739823,41668,253,121,7,1010008,10,71,20,3,3,2,2,7648,97,6,3,4,0,46,21,1005,6,42175
739823006,739823,41668,253,121,7,1010014,22,6,22,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,42175
739823007,739823,41668,253,121,7,1010014,22,31,23,3,3,3,11,7648,97,6,3,4,0,46,21,1005,6,42175
739823008,739823,41668,253,121,7,1010014,22,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,42175
739823009,739823,41668,253,121,7,1010008,10,81,27,3,3,7,14,7648,97,6,3,4,0,46,21,1005,6,42175
739823011,739823,41668,253,121,7,1010008,10,31,23,3,3,3,11,7648,97,6,3,4,0,46,21,1005,6,42175
739825001,739825,18499,255,105,7,1010008,10,6,22,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,38183
739825004,739825,18499,255,105,7,1010014,22,20,39,5,0,8,17,7648,97,6,3,4,0,46,21,1005,6,38183
739825006,739825,18499,255,105,7,1010001,0,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38183
739825008,739825,18499,255,105,7,1010001,0,10,47,3,3,9,16,7648,97,6,3,4,0,46,21,1005,6,38183
739825010,739825,18499,255,105,7,1010005,5,9,1,4,1,5,1,7648,97,6,3,4,0,46,21,1005,6,38183
739825011,739825,18499,255,105,7,1010008,10,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,38183
739825012,739825,18499,255,105,7,1010014,22,73,5,2,5,2,2,7648,97,6,3,4,0,46,21,1005,6,38183
739825016,739825,18499,255,105,7,1010014,22,19,16,2,5,20,7,7648,97,6,3,4,0,46,21,1005,6,38183
739825017,739825,18499,255,105,7,1010001,0,81,27,3,3,7,14,7648,97,6,3,4,0,46,21,1005,6,38183
739825020,739825,18499,255,105,7,1010005,5,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,38183
739825022,739825,18499,255,105,7,1010001,0,9,1,4,1,5,1,7648,97,6,3,4,0,46,21,1005,6,38183
739825023,739825,18499,255,105,7,1010001,0,92,15,5,0,19,5,7648,97,6,3,4,0,46,21,1005,6,38183
739826001,739826,3940,274,87,6,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,41117
739826004,739826,3940,274,87,6,1010001,0,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,41117
739826008,739826,3940,274,87,6,1010001,0,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,41117
739826009,739826,3940,274,87,6,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,41117
739826011,739826,3940,274,87,6,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,41117
739826014,739826,3940,274,87,6,1010008,10,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,41117
739826019,739826,3940,274,87,6,1010001,0,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,41117
739827004,739827,25664,252,100,7,1010008,10,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,20505
739827005,739827,25664,252,100,7,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,20505
739827010,739827,25664,252,100,7,1010014,22,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,20505
739827015,739827,25664,252,100,7,1010001,0,9,1,4,1,5,1,7648,97,6,3,4,0,46,21,1005,6,20505
739827018,739827,25664,252,100,7,1010017,26,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,20505
739827019,739827,25664,252,100,7,1010001,0,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,20505
739827021,739827,25664,252,100,7,1010014,22,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,20505
739829002,739829,36761,308,55,7,1010002,1,23,13,2,5,13,4,7648,97,6,3,4,0,46,21,1005,6,39726
739829003,739829,36761,308,55,7,1010002,1,42,42,7,4,18,13,7648,97,6,3,4,0,46,21,1005,6,39726
739829004,739829,36761,308,55,7,1010002,1,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,39726
739829005,739829,36761,308,55,7,1010002,1,22,48,7,4,8,17,7648,97,6,3,4,0,46,21,1005,6,39726
739829008,739829,36761,308,55,7,1010002,1,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,39726
739829022,739829,36761,308,55,7,1010008,10,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,39726
739830001,739830,15224,252,100,7,1010002,1,93,6,4,1,19,5,7648,97,6,3,4,0,46,21,1005,6,20580
739830007,739830,15224,252,100,7,1010002,1,23,13,2,5,13,4,7648,97,6,3,4,0,46,21,1005,6,20580
739830008,739830,15224,252,100,7,1010002,1,93,6,4,1,19,5,7648,97,6,3,4,0,46,21,1005,6,20580
739830027,739830,15224,252,100,7,1010002,1,42,42,7,4,18,13,7648,97,6,3,4,0,46,21,1005,6,20580
739830028,739830,15224,252,100,7,1010001,0,9,1,4,1,5,1,7648,97,6,3,4,0,46,21,1005,6,20580
739830029,739830,15224,252,100,7,1010002,1,19,16,4,1,20,7,7648,97,6,3,4,0,46,21,1005,6,20580
739833001,739833,36959,308,55,7,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,39603
739833003,739833,36959,308,55,7,1010001,0,42,42,7,4,18,13,7648,97,6,3,4,0,46,21,1005,6,39603
739833004,739833,36959,308,55,7,1010001,0,7,17,1,2,12,6,7648,97,6,3,4,0,46,21,1005,6,39603
739833008,739833,36959,308,55,7,1010014,22,33,8,4,1,3,11,7648,97,6,3,4,0,46,21,1005,6,39603
739833009,739833,36959,308,55,7,1010014,22,73,5,2,5,2,2,7648,97,6,3,4,0,46,21,1005,6,39603
739833012,739833,36959,308,55,7,1010001,0,73,5,4,1,2,2,7648,97,6,3,4,0,46,21,1005,6,39603
739845001,739845,4643,253,121,7,1010016,25,9,1,4,1,5,1,1643,27,3,4,2,1,51,11,1002,5,10544
739848001,739848,37911,59,102,15,1010001,0,73,5,4,1,2,2,2950,23,5,0,4,0,44,1,1019,0,37977
739851001,739851,15500,272,112,6,1010016,25,73,5,4,1,2,2,6545,9,5,0,4,0,41,0,1005,6,14786
739851002,739851,15500,272,112,6,1010016,25,7,17,1,2,12,6,6545,9,5,0,4,0,41,0,1005,6,14786
739863001,739863,20124,262,56,7,1010023,7,72,2,2,5,2,2,7917,110,6,3,4,0,76,22,1016,17,14198
739863004,739863,20125,262,56,7,1010023,7,71,20,1,2,2,2,7917,110,6,3,4,0,76,22,1016,17,14198
739868001,739868,6575,66,4,0,1010002,1,51,24,3,3,4,12,4312,109,8,1,4,0,45,24,1019,0,35095
739868004,739868,6575,66,4,0,1010002,1,13,0,2,5,11,0,4312,109,8,1,4,0,45,24,1019,0,35095
739873003,739873,21822,69,22,0,1010016,25,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,7555
739873004,739873,21822,69,22,0,1010008,10,7,17,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,7555
739875001,739875,6567,69,22,0,1010016,25,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,6487
739875002,739875,6567,69,22,0,1010016,25,51,24,7,4,4,12,4312,109,8,1,4,0,45,24,1019,0,6487
739876001,739876,23292,76,51,0,1010016,25,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,12661
739880001,739880,956,66,4,0,1010001,0,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,2858
739881001,739881,41654,66,4,0,1010016,25,17,49,2,5,13,4,4312,109,8,1,4,0,45,24,1019,0,38473
739882001,739882,23888,66,4,0,1010002,1,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,2879
739887001,739887,3631,66,4,0,1010002,1,51,24,3,3,4,12,4312,109,8,1,4,0,45,24,1019,0,12097
739888001,739888,34543,66,4,0,1010002,1,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,35116
739889001,739889,3107,252,100,7,1010002,1,22,48,7,4,8,17,7618,115,6,3,4,0,76,22,1003,7,15852
739889003,739889,3107,252,100,7,1010002,1,7,17,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,15852
739889004,739889,3107,252,100,7,1010002,1,12,19,1,2,11,0,7618,115,6,3,4,0,76,22,1003,7,15852
739889005,739889,3107,252,100,7,1010002,1,42,42,7,4,18,13,7618,115,6,3,4,0,76,22,1003,7,15852
739889006,739889,3107,252,100,7,1010002,1,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,15852
739889016,739889,3107,252,100,7,1010002,1,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,15852
739889018,739889,3107,252,100,7,1010002,1,81,27,1,2,7,14,7618,115,6,3,4,0,76,22,1003,7,15852
739889026,739889,3107,252,100,7,1010002,1,7,17,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,15852
739889028,739889,3107,252,100,7,1010002,1,43,11,4,1,18,13,7618,115,6,3,4,0,76,22,1003,7,15852
739889030,739889,3107,252,100,7,1010002,1,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15852
739889032,739889,3107,252,100,7,1010002,1,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,15852
739889033,739889,3107,252,100,7,1010002,1,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,15852
739889034,739889,3107,252,100,7,1010002,1,53,9,2,5,4,12,7618,115,6,3,4,0,76,22,1003,7,15852
739890001,739890,41611,66,4,0,1010002,1,5,14,5,0,15,9,4312,109,8,1,4,0,45,24,1019,0,35191
739890002,739890,41611,66,4,0,1010002,1,61,25,3,3,6,8,4312,109,8,1,4,0,45,24,1019,0,35191
739892001,739892,37269,66,4,0,1010016,25,51,24,3,3,4,12,4312,109,8,1,4,0,45,24,1019,0,12124
739892002,739892,37269,66,4,0,1010016,25,42,42,5,0,18,13,4312,109,8,1,4,0,45,24,1019,0,12124
739894001,739894,23703,66,4,0,1010002,1,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,33143
739895001,739895,3108,252,100,7,1010014,22,10,47,3,3,9,16,7618,115,6,3,4,0,76,22,1003,7,15868
739895002,739895,3108,252,100,7,1010001,0,6,22,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,15868
739895004,739895,3108,252,100,7,1010017,26,22,48,7,4,8,17,7618,115,6,3,4,0,76,22,1003,7,15868
739895005,739895,3108,252,100,7,1010017,26,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,15868
739895009,739895,3108,252,100,7,1010001,0,23,13,2,5,13,4,7618,115,6,3,4,0,76,22,1003,7,15868
739895010,739895,3108,252,100,7,1010008,10,8,7,4,1,12,6,7618,115,6,3,4,0,76,22,1003,7,15868
739895011,739895,3108,252,100,7,1010017,26,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15868
739895012,739895,3108,252,100,7,1010008,10,7,17,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,15868
739895015,739895,3108,252,100,7,1010017,26,41,26,7,4,18,13,7618,115,6,3,4,0,76,22,1003,7,15868
739895019,739895,3108,252,100,7,1010002,1,42,42,7,4,18,13,7618,115,6,3,4,0,76,22,1003,7,15868
739895020,739895,3108,252,100,7,1010002,1,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,15868
739895024,739895,3108,252,100,7,1010001,0,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,15868
739895026,739895,3108,252,100,7,1010001,0,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15868
739896001,739896,3138,245,23,7,1010026,21,82,45,1,2,7,14,7618,115,6,3,4,0,76,22,1003,7,6722
739896002,739896,3138,245,23,7,1010026,21,22,48,7,4,8,17,7618,115,6,3,4,0,76,22,1003,7,6722
739896003,739896,3138,245,23,7,1010026,21,53,9,2,5,4,12,7618,115,6,3,4,0,76,22,1003,7,6722
739896004,739896,3138,245,23,7,1010026,21,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,6722
739897002,739897,931,252,100,7,1010002,1,6,22,1,2,12,6,7618,115,6,3,4,0,76,22,1003,7,15561
739897003,739897,931,252,100,7,1010002,1,8,7,4,1,12,6,7618,115,6,3,4,0,76,22,1003,7,15561
739898009,739898,31502,252,100,7,1010002,1,42,42,7,4,18,13,7618,115,6,3,4,0,76,22,1003,7,15849
739898010,739898,31502,252,100,7,1010002,1,22,48,7,4,8,17,7618,115,6,3,4,0,76,22,1003,7,15849
739898011,739898,31502,252,100,7,1010002,1,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,15849
739898012,739898,31502,252,100,7,1010002,1,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15849
739900001,739900,29174,245,23,7,1010016,25,22,48,7,4,8,17,7618,115,6,3,4,0,76,22,1003,7,6802
739900002,739900,29174,245,23,7,1010016,25,23,13,2,5,13,4,7618,115,6,3,4,0,76,22,1003,7,6802
739900003,739900,29174,245,23,7,1010016,25,43,11,4,1,18,13,7618,115,6,3,4,0,76,22,1003,7,6802
739900004,739900,29174,245,23,7,1010016,25,73,5,4,1,2,2,7618,115,6,3,4,0,76,22,1003,7,6802
739900005,739900,29174,245,23,7,1010016,25,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,6802
739900006,739900,29174,245,23,7,1010010,15,8,7,4,1,12,6,7618,115,6,3,4,0,76,22,1003,7,6802
739900007,739900,29174,245,23,7,1010016,25,9,1,4,1,5,1,7618,115,6,3,4,0,76,22,1003,7,6802
739900008,739900,29174,245,23,7,1010016,25,53,9,5,0,4,12,7618,115,6,3,4,0,76,22,1003,7,6802
739900009,739900,29174,245,23,7,1010016,25,83,12,2,5,19,5,7618,115,6,3,4,0,76,22,1003,7,6802
739901005,739901,45293,252,100,7,1010002,1,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15309
739901006,739901,45293,252,100,7,1010002,1,8,7,4,1,12,6,7618,115,6,3,4,0,76,22,1003,7,15309
739901011,739901,45293,252,100,7,1010002,1,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,15309
739903001,739903,43598,245,23,7,1010016,25,11,29,1,2,9,16,7618,115,6,3,4,0,76,22,1003,7,19403
739903002,739903,43598,245,23,7,1010016,25,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,19403
739904001,739904,20407,66,4,0,1010002,1,61,25,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,35128
739907002,739907,41343,252,100,7,1010022,13,51,24,1,2,4,12,7618,115,6,3,4,0,76,22,1003,7,15222
739907008,739907,41343,252,100,7,1010022,13,43,11,4,1,18,13,7618,115,6,3,4,0,76,22,1003,7,15222
739908002,739908,21990,245,23,7,1010009,11,31,23,3,3,3,11,7618,115,6,3,4,0,76,22,1003,7,4490
739908004,739908,21990,245,23,7,1010009,11,9,1,4,1,5,1,7618,115,6,3,4,0,76,22,1003,7,4490
739908005,739908,21990,245,23,7,1010009,11,42,42,7,4,18,13,7618,115,6,3,4,0,76,22,1003,7,4490
739908009,739908,21990,245,23,7,1010009,11,13,0,2,5,11,0,7618,115,6,3,4,0,76,22,1003,7,4490
739912001,739912,35975,274,87,6,1010016,25,73,5,4,1,2,2,7930,240,7,2,4,0,79,17,1002,5,8045
739912002,739912,35975,274,87,6,1010010,15,9,1,4,1,5,1,7930,240,7,2,4,0,79,17,1002,5,8045
739912003,739912,38403,274,87,6,1010016,25,9,1,4,1,5,1,7930,240,7,2,4,0,79,17,1002,5,8045
739917001,739917,13985,254,108,7,1010017,26,73,5,4,1,2,2,2032,81,0,6,1,2,8,29,1005,6,39669
739917002,739917,13985,254,108,7,1010016,25,9,1,4,1,5,1,2032,81,0,6,1,2,8,29,1005,6,39669
739922001,739922,1318,75,50,0,1010016,25,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,12522
739922002,739922,1318,75,50,0,1010016,25,7,17,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,12522
739923001,739923,23318,75,50,0,1010016,25,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,8310
739923002,739923,23318,75,50,0,1010016,25,7,17,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,8310
739923005,739923,23318,75,50,0,1010016,25,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,8310
739925001,739925,20330,75,50,0,1010015,23,7,17,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,9684
739925002,739925,20330,75,50,0,1010015,23,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,9684
739927001,739927,26273,75,50,0,1010001,0,7,17,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,8359
739928001,739928,26271,75,50,0,1010015,23,51,24,3,3,4,12,4312,109,8,1,4,0,45,24,1019,0,8369
739929001,739929,1525,75,50,0,1010002,1,6,22,1,2,12,6,4312,109,8,1,4,0,45,24,1019,0,8309
739929004,739929,1525,75,50,0,1010015,23,81,27,1,2,19,5,4312,109,8,1,4,0,45,24,1019,0,8309
739933001,739933,25717,75,50,0,1010016,25,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,12757
739933002,739933,25717,75,50,0,1010016,25,7,17,2,5,12,6,4312,109,8,1,4,0,45,24,1019,0,12757
739933003,739933,25717,75,50,0,1010016,25,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,12757
739933007,739933,25717,75,50,0,1010016,25,73,5,4,1,2,2,4312,109,8,1,4,0,45,24,1019,0,12757
739935001,739935,7319,75,50,0,1010015,23,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,8320
739939001,739939,3416,262,56,7,1010016,25,9,1,4,1,5,1,8852,230,7,2,4,0,45,24,1007,8,23393
739939002,739939,3416,262,56,7,1010016,25,73,5,4,1,2,2,8852,230,7,2,4,0,45,24,1007,8,23393
739939003,739939,3416,262,56,7,1010016,25,19,16,4,1,20,7,8852,230,7,2,4,0,45,24,1007,8,23393
739940001,739940,3246,262,56,7,1010016,25,9,1,4,1,5,1,8852,230,7,2,4,0,45,24,1007,8,23295
739941001,739941,3384,262,56,7,1010016,25,9,1,4,1,5,1,8852,230,7,2,4,0,45,24,1007,8,23283
739941002,739941,3384,262,56,7,1010010,15,8,7,4,1,12,6,8852,230,7,2,4,0,45,24,1007,8,23283
739941003,739941,3384,262,56,7,1010005,5,17,49,2,5,13,4,8852,230,7,2,4,0,45,24,1007,8,23283
739941004,739941,3384,262,56,7,1010005,5,42,42,7,4,18,13,8852,230,7,2,4,0,45,24,1007,8,23283
739941006,739941,3384,262,56,7,1010016,25,73,5,4,1,2,2,8852,230,7,2,4,0,45,24,1007,8,23283
739941007,739941,3384,262,56,7,1010005,5,9,1,4,1,5,1,8852,230,7,2,4,0,45,24,1007,8,23283
739944001,739944,3280,262,56,7,1010016,25,19,16,4,1,20,7,8852,230,7,2,4,0,45,24,1007,8,23337
739944002,739944,3280,262,56,7,1010016,25,73,5,4,1,2,2,8852,230,7,2,4,0,45,24,1007,8,23337
739944004,739944,3280,262,56,7,1010016,25,17,49,2,5,13,4,8852,230,7,2,4,0,45,24,1007,8,23337
739945001,739945,3351,262,56,7,1010005,5,22,48,7,4,8,17,8852,230,7,2,4,0,45,24,1007,8,3539
739945003,739945,3351,262,56,7,1010005,5,42,42,7,4,18,13,8852,230,7,2,4,0,45,24,1007,8,3539
739946001,739946,26423,75,50,0,1010016,25,51,24,1,2,4,12,4312,109,8,1,4,0,45,24,1019,0,12494
739949001,739949,35734,75,50,0,1010008,10,12,19,1,2,11,0,4312,109,8,1,4,0,45,24,1019,0,8371
739953001,739953,24387,258,11,7,1010016,25,10,47,3,3,9,16,1522,33,0,6,1,2,15,44,1010,1,41683
739953002,739953,24387,258,11,7,1010016,25,9,1,4,1,5,1,1522,33,0,6,1,2,15,44,1010,1,41683
739953003,739953,24387,258,11,7,1010016,25,43,11,4,1,18,13,1522,33,0,6,1,2,15,44,1010,1,41683
739953004,739953,24883,258,11,7,1010016,25,73,5,4,1,2,2,1522,33,0,6,1,2,15,44,1010,1,41683
739953006,739953,24883,258,11,7,1010016,25,51,24,1,2,4,12,1522,33,0,6,1,2,15,44,1010,1,41683
